WARD,month,permits
34,2014-05,4
34,2014-06,1
34,2014-11,1
34,2015-05,3
34,2015-06,5
34,2015-07,1
34,2015-08,1
34,2015-09,1
34,2015-11,4
34,2015-12,3
34,2016-02,1
34,2016-03,4
34,2016-05,3
34,2016-06,5
34,2016-07,2
34,2016-08,10
34,2016-09,5
34,2016-10,4
34,2016-11,1
34,2017-03,1
34,2017-04,1
34,2017-10,18
34,2018-04,1
34,2018-05,1
34,2018-08,2
34,2018-09,3
34,2018-10,1
34,2019-01,1
34,2019-04,3
34,2019-07,4
34,2019-08,1
34,2019-09,3
34,2019-10,3
34,2019-11,2
34,2019-12,3
34,2020-02,2
34,2020-03,1
34,2020-04,10
34,2020-08,3
34,2020-09,1
34,2021-03,3
35,2008-03,2
35,2008-04,2
35,2008-05,1
35,2008-06,3
35,2008-07,2
35,2008-09,4
35,2008-10,3
35,2008-11,2
35,2008-12,1
35,2009-05,1
35,2009-07,1
35,2009-11,1
35,2009-12,1
35,2010-02,1
35,2010-03,1
35,2010-05,1
35,2010-06,1
35,2010-08,2
35,2010-10,1
35,2010-11,1
35,2011-01,2
35,2011-03,2
35,2011-06,2
35,2011-08,3
35,2011-09,2
35,2011-11,3
35,2011-12,1
35,2012-01,5
35,2012-02,1
35,2012-03,1
35,2012-04,4
35,2012-05,2
35,2012-06,3
35,2012-07,2
35,2012-08,2
35,2012-09,2
35,2012-10,4
35,2012-11,1
35,2013-01,1
35,2013-02,2
35,2013-03,1
35,2013-04,2
35,2013-05,2
35,2013-06,4
35,2013-07,2
35,2013-08,5
35,2013-09,4
35,2013-10,4
35,2013-11,2
35,2013-12,3
35,2014-01,3
35,2014-02,1
35,2014-03,2
35,2014-04,3
35,2014-05,11
35,2014-06,8
35,2014-07,8
35,2014-08,6
35,2014-09,6
35,2014-10,1
35,2014-11,3
35,2014-12,2
35,2015-01,4
35,2015-02,2
35,2015-03,1
35,2015-04,2
35,2015-05,2
35,2015-06,3
35,2015-07,5
35,2015-08,6
35,2015-09,7
35,2015-11,3
35,2015-12,1
35,2016-01,1
35,2016-02,1
35,2016-03,2
35,2016-04,2
35,2016-05,4
35,2016-06,2
35,2016-07,1
35,2016-08,2
35,2016-09,1
35,2016-10,3
35,2016-11,3
35,2017-02,1
35,2017-03,3
35,2017-05,2
35,2017-06,1
35,2017-07,1
35,2017-08,4
35,2017-09,1
35,2017-10,1
35,2017-12,5
35,2018-03,2
35,2018-04,3
35,2018-06,2
35,2018-07,2
35,2018-08,4
35,2018-09,6
35,2018-10,3
35,2018-11,2
35,2019-02,1
35,2019-03,2
35,2019-04,3
35,2019-07,2
35,2019-08,4
35,2019-10,4
35,2019-12,2
35,2020-01,1
35,2020-02,2
35,2020-03,4
35,2020-04,3
35,2020-07,1
35,2020-08,2
35,2020-09,1
35,2020-10,1
35,2020-11,2
35,2020-12,3
35,2021-01,1
35,2021-03,3
35,2021-04,1
36,2008-03,1
36,2008-08,5
36,2008-12,1
36,2009-06,2
36,2009-08,1
36,2009-09,1
36,2009-11,1
36,2010-02,1
36,2010-03,1
36,2010-04,3
36,2010-05,2
36,2010-06,2
36,2010-07,1
36,2010-10,1
36,2011-01,2
36,2011-02,1
36,2011-04,1
36,2011-06,1
36,2011-07,2
36,2011-09,1
36,2011-10,1
36,2012-02,4
36,2012-03,4
36,2012-04,1
36,2012-06,1
36,2012-07,1
36,2012-08,1
36,2012-10,1
36,2012-12,1
36,2013-02,1
36,2013-03,4
36,2013-05,3
36,2013-06,2
36,2013-08,1
36,2013-10,3
36,2014-02,1
36,2014-04,1
36,2014-06,1
36,2014-08,1
36,2014-09,1
36,2014-10,4
36,2014-12,12
36,2015-01,1
36,2015-02,1
36,2015-04,3
36,2015-06,1
36,2015-07,2
36,2015-08,1
36,2016-01,3
36,2016-04,1
36,2016-08,1
36,2016-09,1
36,2016-10,2
36,2017-03,1
36,2017-04,1
36,2017-06,1
36,2017-10,2
36,2017-11,1
36,2017-12,1
36,2018-03,1
36,2018-04,2
36,2018-05,1
36,2018-06,2
36,2018-07,2
36,2018-08,2
36,2018-09,2
36,2018-10,3
36,2018-11,1
36,2018-12,1
36,2019-04,2
36,2019-05,1
36,2019-09,2
36,2020-02,2
36,2020-06,3
36,2020-07,3
36,2020-08,2
36,2020-09,1
36,2020-10,2
36,2020-11,1
36,2021-03,1
37,2008-03,1
37,2008-04,1
37,2008-05,1
37,2008-06,1
37,2008-07,2
37,2008-08,1
37,2008-09,1
37,2008-10,1
37,2008-11,2
37,2008-12,1
37,2009-07,1
37,2009-09,1
37,2009-12,1
37,2011-04,1
37,2011-10,2
37,2012-05,3
37,2012-07,3
37,2012-09,1
37,2013-06,1
37,2014-02,1
37,2014-04,1
37,2014-06,2
37,2014-08,1
37,2014-09,1
37,2014-12,1
37,2015-03,2
37,2015-11,1
37,2016-06,1
37,2016-12,2
37,2017-02,1
37,2017-03,1
37,2017-05,1
37,2017-06,1
37,2017-08,2
37,2017-09,2
37,2017-11,2
37,2017-12,2
37,2018-03,2
37,2018-04,1
37,2018-05,1
37,2018-09,2
37,2019-02,1
37,2019-03,2
37,2019-04,1
37,2019-05,1
37,2019-09,1
37,2019-11,1
37,2020-01,1
37,2020-03,1
37,2020-05,1
37,2020-06,1
37,2020-07,2
37,2020-08,3
37,2020-09,1
37,2020-12,1
37,2021-01,1
37,2021-02,1
37,2021-03,2
37,2021-04,1
38,2008-03,1
38,2008-04,1
38,2008-05,1
38,2008-07,2
38,2008-08,1
38,2008-09,1
38,2008-11,1
38,2009-01,2
38,2009-03,1
38,2009-04,1
38,2009-08,1
38,2009-12,1
38,2010-07,1
38,2010-08,2
38,2010-09,1
38,2010-10,1
38,2010-11,2
38,2011-01,1
38,2011-03,1
38,2011-09,1
38,2011-10,1
38,2011-11,1
38,2012-04,1
38,2012-05,1
38,2012-06,2
38,2012-07,2
38,2012-08,2
38,2012-11,1
38,2013-01,1
38,2013-02,3
38,2013-04,1
38,2013-06,2
38,2013-08,1
38,2013-10,1
38,2013-11,5
38,2013-12,1
38,2014-05,1
38,2014-07,5
38,2014-08,3
38,2014-09,4
38,2014-10,1
38,2014-11,3
38,2015-02,1
38,2015-04,1
38,2015-05,2
38,2015-06,1
38,2015-07,1
38,2015-09,3
38,2015-10,2
38,2015-11,1
38,2015-12,1
38,2016-01,1
38,2016-03,2
38,2016-04,1
38,2016-06,4
38,2016-08,3
38,2016-09,2
38,2017-01,1
38,2017-04,4
38,2017-05,1
38,2017-06,2
38,2017-07,3
38,2017-08,1
38,2017-09,1
38,2017-11,2
38,2017-12,3
38,2018-02,2
38,2018-04,1
38,2018-05,2
38,2018-06,2
38,2018-07,2
38,2018-08,2
38,2018-09,5
38,2018-10,2
38,2018-11,1
38,2019-04,1
38,2019-05,2
38,2019-06,4
38,2019-08,1
38,2019-12,1
38,2020-01,1
38,2020-04,3
38,2020-06,3
38,2020-07,1
38,2020-08,1
38,2020-09,1
38,2020-11,2
38,2021-04,1
39,2008-04,1
39,2008-05,2
39,2008-06,1
39,2008-07,3
39,2008-08,3
39,2008-10,3
39,2008-11,1
39,2009-03,2
39,2009-05,1
39,2009-07,1
39,2009-09,1
39,2009-10,1
39,2009-12,2
39,2010-04,1
39,2010-06,1
39,2010-08,2
39,2010-09,1
39,2010-10,4
39,2011-04,2
39,2011-06,1
39,2011-09,3
39,2012-01,1
39,2012-05,1
39,2012-08,1
39,2012-09,1
39,2012-10,3
39,2012-12,1
39,2013-01,1
39,2013-04,2
39,2013-05,1
39,2013-06,1
39,2013-08,4
39,2013-10,4
39,2013-11,2
39,2013-12,2
39,2014-01,2
39,2014-02,2
39,2014-03,1
39,2014-04,2
39,2014-05,4
39,2014-06,1
39,2014-07,1
39,2014-08,2
39,2014-09,1
39,2014-10,2
39,2014-11,2
39,2015-02,1
39,2015-03,1
39,2015-04,4
39,2015-05,1
39,2015-06,1
39,2015-07,1
39,2015-09,2
39,2015-10,3
39,2015-11,8
39,2015-12,1
39,2016-02,1
39,2016-04,4
39,2016-05,2
39,2016-06,4
39,2016-07,4
39,2016-08,1
39,2016-09,8
39,2016-10,2
39,2016-11,1
39,2016-12,5
39,2017-01,1
39,2017-03,9
39,2017-04,3
39,2017-05,3
39,2017-06,2
39,2017-07,1
39,2017-08,4
39,2017-09,6
39,2017-10,3
39,2017-11,2
39,2017-12,3
39,2018-01,1
39,2018-02,3
39,2018-03,1
39,2018-04,2
39,2018-05,8
39,2018-06,7
39,2018-07,1
39,2018-08,2
39,2018-09,6
39,2018-10,5
39,2018-11,1
39,2018-12,2
39,2019-01,2
39,2019-02,2
39,2019-03,1
39,2019-04,5
39,2019-05,4
39,2019-06,2
39,2019-07,2
39,2019-08,2
39,2019-09,6
39,2019-10,1
39,2019-11,2
39,2019-12,4
39,2020-01,1
39,2020-02,3
39,2020-03,2
39,2020-04,1
39,2020-05,1
39,2020-06,2
39,2020-07,3
39,2020-08,3
39,2020-09,3
39,2020-10,4
39,2020-11,2
39,2021-01,1
39,2021-03,2
40,2008-03,1
40,2008-04,2
40,2008-06,2
40,2008-08,2
40,2008-10,2
40,2008-11,2
40,2008-12,1
40,2009-03,2
40,2009-04,2
40,2009-05,2
40,2009-10,3
40,2010-01,1
40,2010-05,1
40,2010-07,1
40,2010-08,1
40,2010-10,1
40,2010-11,1
40,2010-12,1
40,2011-02,1
40,2011-03,2
40,2011-04,2
40,2011-05,2
40,2011-06,4
40,2011-08,1
40,2011-09,1
40,2011-11,2
40,2012-05,2
40,2012-07,3
40,2012-08,1
40,2012-10,1
40,2012-12,1
40,2013-03,1
40,2013-04,3
40,2013-05,2
40,2013-06,5
40,2013-08,2
40,2013-09,2
40,2013-10,4
40,2013-11,3
40,2013-12,1
40,2014-01,2
40,2014-02,1
40,2014-04,1
40,2014-05,2
40,2014-06,3
40,2014-07,1
40,2014-08,2
40,2014-09,1
40,2014-10,4
40,2014-12,2
40,2015-01,1
40,2015-04,6
40,2015-05,3
40,2015-06,5
40,2015-07,9
40,2015-09,5
40,2015-10,3
40,2015-11,3
40,2015-12,3
40,2016-01,1
40,2016-02,1
40,2016-04,1
40,2016-05,3
40,2016-06,5
40,2016-07,3
40,2016-08,8
40,2016-09,4
40,2016-10,2
40,2016-11,3
40,2016-12,3
40,2017-01,1
40,2017-04,5
40,2017-06,3
40,2017-07,2
40,2017-08,4
40,2017-09,3
40,2017-10,1
40,2017-11,4
40,2017-12,1
40,2018-03,3
40,2018-04,4
40,2018-05,3
40,2018-06,8
40,2018-07,2
40,2018-08,4
40,2018-09,2
40,2018-10,4
40,2018-11,1
40,2018-12,2
40,2019-01,1
40,2019-02,1
40,2019-03,1
40,2019-04,2
40,2019-05,3
40,2019-06,2
40,2019-07,3
40,2019-08,3
40,2019-10,3
40,2019-11,4
40,2019-12,5
40,2020-01,2
40,2020-02,4
40,2020-03,5
40,2020-04,2
40,2020-05,1
40,2020-07,2
40,2020-09,1
40,2020-10,4
40,2020-11,1
40,2020-12,4
40,2021-01,2
40,2021-02,2
40,2021-03,2
40,2021-04,1
41,2008-03,4
41,2008-04,3
41,2008-05,2
41,2008-06,4
41,2008-07,1
41,2008-08,7
41,2008-09,15
41,2008-10,2
41,2008-11,2
41,2008-12,1
41,2009-01,1
41,2009-02,3
41,2009-03,1
41,2009-04,1
41,2009-05,4
41,2009-06,2
41,2009-08,1
41,2009-09,4
41,2009-10,1
41,2009-11,6
41,2010-02,1
41,2010-04,1
41,2010-05,1
41,2010-06,3
41,2010-08,3
41,2010-10,1
41,2010-11,1
41,2011-01,2
41,2011-02,1
41,2011-03,1
41,2011-04,2
41,2011-05,1
41,2011-06,2
41,2011-07,1
41,2011-08,2
41,2011-09,1
41,2011-10,2
41,2011-11,3
41,2012-01,1
41,2012-04,1
41,2012-06,2
41,2012-07,2
41,2012-08,1
41,2012-09,1
41,2012-10,1
41,2012-11,2
41,2012-12,2
41,2013-01,2
41,2013-03,1
41,2013-05,1
41,2013-06,1
41,2013-07,1
41,2013-08,1
41,2013-09,3
41,2013-10,2
41,2013-11,2
41,2013-12,1
41,2014-01,1
41,2014-02,1
41,2014-03,1
41,2014-05,1
41,2014-06,4
41,2014-07,2
41,2014-08,3
41,2014-09,1
41,2014-10,4
41,2015-02,1
41,2015-03,1
41,2015-04,2
41,2015-05,2
41,2015-06,2
41,2015-07,2
41,2015-08,4
41,2015-09,6
41,2015-10,6
41,2015-11,3
41,2015-12,5
41,2016-01,2
41,2016-03,6
41,2016-04,5
41,2016-05,6
41,2016-06,1
41,2016-07,7
41,2016-08,3
41,2016-09,1
41,2016-10,3
41,2016-11,3
41,2016-12,2
41,2017-01,2
41,2017-03,5
41,2017-04,2
41,2017-06,4
41,2017-07,3
41,2017-08,3
41,2017-09,3
41,2017-10,3
41,2017-11,6
41,2017-12,4
41,2018-01,3
41,2018-02,4
41,2018-03,5
41,2018-04,5
41,2018-05,6
41,2018-06,2
41,2018-07,4
41,2018-08,4
41,2018-09,7
41,2018-10,2
41,2018-12,2
41,2019-01,3
41,2019-02,3
41,2019-03,2
41,2019-04,4
41,2019-05,2
41,2019-06,2
41,2019-07,3
41,2019-08,4
41,2019-09,5
41,2019-10,3
41,2019-11,2
41,2019-12,2
41,2020-01,3
41,2020-02,2
41,2020-03,1
41,2020-04,1
41,2020-05,1
41,2020-06,1
41,2020-07,3
41,2020-08,3
41,2020-09,5
41,2020-10,4
41,2020-11,1
41,2021-01,1
41,2021-02,1
41,2021-03,1
41,2021-04,1
42,2007-08,1
42,2008-03,8
42,2008-04,9
42,2008-05,8
42,2008-06,9
42,2008-07,14
42,2008-08,13
42,2008-09,21
42,2008-10,12
42,2008-11,7
42,2008-12,13
42,2009-01,8
42,2009-02,7
42,2009-03,14
42,2009-04,15
42,2009-05,8
42,2009-06,7
42,2009-07,14
42,2009-08,10
42,2009-09,9
42,2009-10,9
42,2009-11,1
42,2009-12,4
42,2010-01,1
42,2010-02,4
42,2010-03,7
42,2010-04,6
42,2010-05,8
42,2010-06,4
42,2010-07,23
42,2010-08,5
42,2010-09,10
42,2010-10,4
42,2010-11,4
42,2010-12,4
42,2011-01,1
42,2011-02,2
42,2011-03,3
42,2011-04,8
42,2011-05,9
42,2011-06,9
42,2011-07,10
42,2011-08,6
42,2011-09,8
42,2011-10,5
42,2011-11,7
42,2011-12,6
42,2012-01,7
42,2012-02,4
42,2012-03,7
42,2012-04,7
42,2012-05,13
42,2012-06,12
42,2012-07,24
42,2012-08,15
42,2012-09,11
42,2012-10,8
42,2012-11,5
42,2012-12,6
42,2013-01,8
42,2013-02,2
42,2013-03,9
42,2013-04,10
42,2013-05,15
42,2013-06,14
42,2013-07,32
42,2013-08,9
42,2013-09,5
42,2013-10,10
42,2013-11,8
42,2013-12,5
42,2014-01,5
42,2014-02,5
42,2014-03,4
42,2014-04,13
42,2014-05,12
42,2014-06,13
42,2014-07,27
42,2014-08,11
42,2014-09,16
42,2014-10,12
42,2014-11,7
42,2014-12,7
42,2015-01,4
42,2015-02,7
42,2015-03,9
42,2015-04,9
42,2015-05,9
42,2015-06,19
42,2015-07,17
42,2015-08,13
42,2015-09,25
42,2015-10,12
42,2015-11,16
42,2015-12,9
42,2016-01,11
42,2016-02,11
42,2016-03,10
42,2016-04,23
42,2016-05,15
42,2016-06,32
42,2016-07,30
42,2016-08,16
42,2016-09,28
42,2016-10,18
42,2016-11,16
42,2016-12,12
42,2017-01,5
42,2017-02,6
42,2017-03,14
42,2017-04,10
42,2017-05,15
42,2017-06,19
42,2017-07,27
42,2017-08,15
42,2017-09,27
42,2017-10,12
42,2017-11,12
42,2017-12,5
42,2018-01,7
42,2018-02,4
42,2018-03,10
42,2018-04,12
42,2018-05,9
42,2018-06,17
42,2018-07,33
42,2018-08,25
42,2018-09,12
42,2018-10,16
42,2018-11,11
42,2018-12,5
42,2019-01,3
42,2019-02,3
42,2019-03,12
42,2019-04,8
42,2019-05,13
42,2019-06,20
42,2019-07,32
42,2019-08,21
42,2019-09,17
42,2019-10,18
42,2019-11,13
42,2019-12,4
42,2020-01,6
42,2020-02,8
42,2020-03,15
42,2020-04,7
42,2020-05,4
42,2020-06,6
42,2020-07,4
42,2020-08,7
42,2020-09,8
42,2020-10,11
42,2020-11,12
42,2020-12,2
42,2021-01,3
42,2021-02,6
42,2021-03,2
42,2021-04,3
43,2008-03,2
43,2008-04,2
43,2008-05,4
43,2008-06,2
43,2008-07,11
43,2008-08,4
43,2008-09,7
43,2008-10,8
43,2008-11,3
43,2008-12,3
43,2009-01,1
43,2009-02,4
43,2009-03,8
43,2009-04,2
43,2009-05,3
43,2009-06,2
43,2009-07,6
43,2009-09,9
43,2009-10,5
43,2009-11,3
43,2009-12,2
43,2010-01,1
43,2010-03,3
43,2010-05,4
43,2010-06,5
43,2010-07,2
43,2010-08,6
43,2010-09,6
43,2010-10,5
43,2010-11,6
43,2010-12,1
43,2011-01,2
43,2011-02,4
43,2011-03,5
43,2011-04,3
43,2011-05,4
43,2011-06,7
43,2011-07,8
43,2011-08,5
43,2011-09,5
43,2011-10,1
43,2011-11,2
43,2012-01,1
43,2012-03,2
43,2012-04,2
43,2012-05,3
43,2012-06,6
43,2012-07,6
43,2012-08,4
43,2012-09,7
43,2012-10,4
43,2012-11,5
43,2012-12,4
43,2013-01,1
43,2013-02,3
43,2013-03,4
43,2013-04,8
43,2013-05,7
43,2013-06,7
43,2013-07,7
43,2013-08,5
43,2013-09,10
43,2013-10,10
43,2013-11,6
43,2013-12,10
43,2014-01,2
43,2014-02,2
43,2014-03,2
43,2014-04,3
43,2014-05,9
43,2014-06,7
43,2014-07,5
43,2014-08,13
43,2014-09,9
43,2014-10,8
43,2014-11,6
43,2014-12,5
43,2015-01,2
43,2015-02,2
43,2015-03,4
43,2015-04,5
43,2015-05,13
43,2015-06,12
43,2015-07,10
43,2015-08,10
43,2015-09,8
43,2015-10,9
43,2015-11,5
43,2016-01,2
43,2016-02,1
43,2016-03,6
43,2016-04,9
43,2016-05,7
43,2016-06,13
43,2016-07,10
43,2016-08,11
43,2016-09,6
43,2016-10,4
43,2016-11,7
43,2016-12,5
43,2017-01,3
43,2017-02,5
43,2017-03,5
43,2017-04,6
43,2017-05,13
43,2017-06,11
43,2017-07,13
43,2017-08,11
43,2017-09,7
43,2017-10,8
43,2017-11,8
43,2017-12,7
43,2018-01,7
43,2018-02,2
43,2018-03,4
43,2018-04,7
43,2018-05,8
43,2018-06,4
43,2018-07,20
43,2018-08,9
43,2018-09,3
43,2018-10,6
43,2018-11,4
43,2018-12,3
43,2019-01,1
43,2019-02,5
43,2019-03,5
43,2019-04,6
43,2019-05,8
43,2019-06,9
43,2019-07,8
43,2019-08,10
43,2019-09,4
43,2019-10,6
43,2019-11,1
43,2019-12,2
43,2020-01,4
43,2020-02,2
43,2020-03,3
43,2020-04,5
43,2020-05,1
43,2020-06,1
43,2020-07,1
43,2020-08,6
43,2020-09,5
43,2020-10,1
43,2020-11,7
43,2020-12,3
43,2021-01,3
43,2021-02,4
43,2021-03,3
43,2021-04,1
44,2008-01,1
44,2008-03,4
44,2008-04,4
44,2008-05,5
44,2008-06,3
44,2008-07,6
44,2008-08,5
44,2008-09,4
44,2008-10,8
44,2008-11,5
44,2008-12,3
44,2009-01,1
44,2009-03,1
44,2009-04,4
44,2009-05,1
44,2009-07,3
44,2009-08,2
44,2009-09,3
44,2009-10,7
44,2009-11,2
44,2009-12,1
44,2010-01,1
44,2010-02,4
44,2010-03,1
44,2010-04,6
44,2010-05,2
44,2010-06,1
44,2010-07,3
44,2010-08,3
44,2010-09,4
44,2010-10,3
44,2010-11,3
44,2011-02,2
44,2011-03,2
44,2011-04,3
44,2011-05,4
44,2011-06,3
44,2011-07,1
44,2011-08,1
44,2011-09,6
44,2011-10,1
44,2011-11,5
44,2011-12,5
44,2012-01,3
44,2012-02,2
44,2012-03,1
44,2012-04,3
44,2012-05,5
44,2012-06,6
44,2012-07,5
44,2012-08,3
44,2012-09,4
44,2012-10,5
44,2012-11,7
44,2012-12,4
44,2013-02,4
44,2013-03,4
44,2013-04,2
44,2013-05,10
44,2013-06,5
44,2013-07,10
44,2013-08,5
44,2013-09,4
44,2013-10,4
44,2013-11,4
44,2013-12,7
44,2014-01,4
44,2014-02,6
44,2014-03,6
44,2014-04,7
44,2014-05,3
44,2014-06,5
44,2014-07,8
44,2014-08,13
44,2014-09,6
44,2014-10,8
44,2014-11,4
44,2014-12,5
44,2015-01,3
44,2015-02,2
44,2015-03,10
44,2015-04,8
44,2015-05,6
44,2015-06,8
44,2015-07,6
44,2015-08,11
44,2015-09,10
44,2015-10,16
44,2015-11,6
44,2015-12,7
44,2016-01,2
44,2016-02,7
44,2016-03,7
44,2016-04,2
44,2016-05,2
44,2016-06,11
44,2016-07,6
44,2016-08,12
44,2016-09,6
44,2016-10,6
44,2016-11,4
44,2016-12,2
44,2017-01,1
44,2017-03,3
44,2017-04,5
44,2017-05,8
44,2017-06,9
44,2017-07,4
44,2017-08,8
44,2017-09,8
44,2017-10,11
44,2017-11,2
44,2017-12,2
44,2018-02,2
44,2018-03,3
44,2018-04,3
44,2018-05,4
44,2018-06,6
44,2018-07,9
44,2018-08,7
44,2018-09,9
44,2018-10,8
44,2018-11,1
44,2018-12,2
44,2019-01,3
44,2019-03,1
44,2019-04,2
44,2019-05,7
44,2019-06,4
44,2019-07,4
44,2019-08,7
44,2019-09,3
44,2019-10,7
44,2019-11,3
44,2019-12,4
44,2020-01,5
44,2020-02,4
44,2020-03,5
44,2020-04,3
44,2020-05,5
44,2020-06,3
44,2020-07,3
44,2020-08,6
44,2020-09,7
44,2020-10,2
44,2020-11,3
44,2020-12,4
44,2021-01,3
44,2021-02,1
44,2021-04,1
45,2008-02,2
45,2008-06,2
45,2008-07,1
45,2008-09,2
45,2008-11,1
45,2008-12,1
45,2009-01,2
45,2009-05,2
45,2009-07,2
45,2009-09,2
45,2009-10,2
45,2009-11,6
45,2009-12,1
45,2010-01,1
45,2010-04,1
45,2010-06,1
45,2010-07,2
45,2010-08,2
45,2010-09,2
45,2010-11,1
45,2011-01,2
45,2011-03,1
45,2011-05,1
45,2011-09,1
45,2011-10,3
45,2012-01,4
45,2012-02,1
45,2012-04,2
45,2012-05,5
45,2012-06,2
45,2012-08,4
45,2012-10,3
45,2012-11,2
45,2012-12,2
45,2013-01,2
45,2013-02,3
45,2013-04,8
45,2013-05,2
45,2013-06,8
45,2013-07,7
45,2013-08,4
45,2013-10,8
45,2013-11,2
45,2013-12,1
45,2014-02,2
45,2014-03,4
45,2014-04,3
45,2014-05,2
45,2014-07,2
45,2014-08,2
45,2014-09,2
45,2014-11,1
45,2015-03,1
45,2015-05,3
45,2015-06,2
45,2015-07,3
45,2015-08,2
45,2015-09,8
45,2015-11,2
45,2015-12,4
45,2016-01,3
45,2016-02,11
45,2016-03,4
45,2016-04,3
45,2016-05,8
45,2016-06,5
45,2016-07,11
45,2016-08,7
45,2016-09,2
45,2016-10,7
45,2016-11,2
45,2017-01,2
45,2017-02,1
45,2017-03,1
45,2017-04,2
45,2017-05,3
45,2017-06,3
45,2017-07,5
45,2017-08,8
45,2017-09,7
45,2017-10,3
45,2017-11,2
45,2017-12,2
45,2018-01,1
45,2018-02,1
45,2018-03,3
45,2018-04,8
45,2018-05,2
45,2018-06,5
45,2018-07,2
45,2018-08,6
45,2018-09,3
45,2018-10,2
45,2018-11,3
45,2018-12,1
45,2019-01,1
45,2019-02,4
45,2019-03,1
45,2019-04,4
45,2019-05,1
45,2019-06,1
45,2019-07,5
45,2019-08,8
45,2019-09,6
45,2019-10,3
45,2019-11,2
45,2019-12,7
45,2020-01,1
45,2020-02,1
45,2020-03,1
45,2020-05,3
45,2020-06,1
45,2020-07,2
45,2020-09,2
45,2020-10,2
45,2020-11,2
45,2020-12,2
45,2021-01,3
45,2021-02,1
45,2021-03,2
45,2021-04,4
46,2008-03,1
46,2008-07,2
46,2008-10,6
46,2008-11,1
46,2008-12,1
46,2009-02,3
46,2009-03,1
46,2009-07,2
46,2009-10,2
46,2009-12,3
46,2010-04,1
46,2010-05,1
46,2010-08,2
46,2010-09,3
46,2010-10,1
46,2010-11,1
46,2011-04,1
46,2011-06,3
46,2011-08,3
46,2012-02,1
46,2012-05,1
46,2012-06,5
46,2012-07,2
46,2012-08,3
46,2012-11,2
46,2012-12,1
46,2013-03,1
46,2013-04,4
46,2013-05,3
46,2013-06,3
46,2013-07,4
46,2013-08,1
46,2013-09,1
46,2013-10,2
46,2014-01,2
46,2014-03,2
46,2014-05,1
46,2014-06,2
46,2014-07,1
46,2014-09,3
46,2014-10,4
46,2014-11,1
46,2014-12,2
46,2015-04,1
46,2015-05,2
46,2015-06,4
46,2015-07,2
46,2015-08,1
46,2015-09,4
46,2015-10,2
46,2015-11,1
46,2016-01,1
46,2016-02,1
46,2016-04,2
46,2016-06,2
46,2016-07,2
46,2016-08,1
46,2016-09,5
46,2016-10,2
46,2016-11,1
46,2017-02,3
46,2017-03,1
46,2017-04,2
46,2017-05,5
46,2017-06,4
46,2017-07,1
46,2017-08,3
46,2017-09,5
46,2017-10,5
46,2018-02,1
46,2018-03,2
46,2018-05,4
46,2018-06,2
46,2018-07,5
46,2018-08,1
46,2018-09,5
46,2018-10,4
46,2019-03,1
46,2019-04,1
46,2019-05,1
46,2019-06,4
46,2019-07,3
46,2019-08,1
46,2019-09,3
46,2019-10,1
46,2019-11,1
46,2020-02,1
46,2020-03,1
46,2020-04,1
46,2020-05,1
46,2020-07,3
46,2020-08,1
46,2020-10,4
46,2021-01,1
46,2021-03,2
46,2021-04,1
47,2007-09,2
47,2007-11,1
47,2007-12,2
47,2008-03,3
47,2008-04,11
47,2008-05,2
47,2008-06,2
47,2008-07,5
47,2008-08,3
47,2008-09,5
47,2008-10,6
47,2008-11,2
47,2008-12,2
47,2009-01,1
47,2009-02,1
47,2009-03,3
47,2009-04,2
47,2009-05,3
47,2009-06,3
47,2009-07,3
47,2009-08,2
47,2009-09,3
47,2009-10,4
47,2009-11,2
47,2009-12,1
47,2010-01,2
47,2010-02,1
47,2010-03,1
47,2010-04,5
47,2010-05,4
47,2010-06,1
47,2010-07,1
47,2010-08,3
47,2010-09,5
47,2010-10,9
47,2010-11,1
47,2010-12,4
47,2011-01,2
47,2011-02,2
47,2011-03,2
47,2011-04,3
47,2011-05,4
47,2011-06,4
47,2011-07,5
47,2011-08,7
47,2011-09,10
47,2011-10,5
47,2011-11,4
47,2011-12,5
47,2012-01,1
47,2012-02,2
47,2012-03,3
47,2012-04,4
47,2012-05,8
47,2012-06,7
47,2012-07,6
47,2012-08,11
47,2012-09,8
47,2012-10,11
47,2012-11,10
47,2012-12,6
47,2013-01,7
47,2013-02,11
47,2013-03,7
47,2013-04,4
47,2013-05,7
47,2013-06,10
47,2013-07,7
47,2013-08,10
47,2013-09,15
47,2013-10,11
47,2013-11,10
47,2013-12,7
47,2014-01,6
47,2014-02,7
47,2014-03,7
47,2014-04,14
47,2014-05,16
47,2014-06,9
47,2014-07,13
47,2014-08,12
47,2014-09,14
47,2014-10,10
47,2014-11,14
47,2014-12,8
47,2015-01,6
47,2015-02,4
47,2015-03,11
47,2015-04,9
47,2015-05,10
47,2015-06,15
47,2015-07,12
47,2015-08,10
47,2015-09,9
47,2015-10,15
47,2015-11,10
47,2015-12,8
47,2016-02,11
47,2016-03,12
47,2016-04,7
47,2016-05,4
47,2016-06,11
47,2016-07,7
47,2016-08,16
47,2016-09,10
47,2016-10,10
47,2016-11,9
47,2016-12,1
47,2017-01,2
47,2017-02,5
47,2017-03,6
47,2017-04,5
47,2017-05,7
47,2017-06,11
47,2017-07,4
47,2017-08,10
47,2017-09,14
47,2017-10,11
47,2017-11,4
47,2017-12,3
47,2018-01,5
47,2018-02,4
47,2018-03,14
